Date,Open,High,Low,Close,Volume
2021-01-14,177.90513518269228,179.08935868519023,176.51707842805712,177.45863342285156,684800
2021-01-15,176.97328182249038,180.04060025047906,174.31362986517894,179.01168823242188,901700
2021-01-19,178.58457820923493,179.3999555337679,176.08995401277866,177.11886596679688,788700
2021-01-20,177.1480007639337,178.8660978500163,175.4493213045535,178.7593231201172,644300
2021-01-21,178.78845696136642,179.4096877655077,175.50757390848645,177.42950439453125,760700
2021-01-22,177.49743804778672,181.1277639315529,176.8276706564079,179.58438110351562,917000
2021-01-25,177.79837881142942,179.95327656731817,176.95389705701498,177.77896118164062,893200
2021-01-26,178.4778145972104,180.52593722588787,177.60421396599818,179.01168823242188,664400
2021-01-27,177.5653864943652,178.701088100539,172.14903864541623,172.9644012451172,1245400
2021-01-28,173.07116855311315,177.43920133583234,173.01293048581968,174.84750366210938,906900
2021-01-29,174.24567529457548,175.46873394984564,167.70334235598918,169.35348510742188,1718300
2021-02-01,171.26571767066608,175.934657097485,170.25620844733209,174.459228515625,1418100
2021-02-02,179.00199009942892,181.87517675207445,174.80867144576115,175.25518798828125,1680200
2021-02-03,175.73082424597374,177.1285972537565,173.04206778012747,176.18704223632812,1544800
2021-02-04,176.0802513173119,181.3316010224028,175.69198765585585,180.61331176757807,1373200
2021-02-05,180.69099965019248,181.23458965345668,176.92479375825442,177.69161987304688,873800
2021-02-08,176.88594658122392,178.45844877924,175.79879627054584,178.409912109375,914200
2021-02-09,179.05049710050042,180.00175328496115,177.53623351886222,179.55523681640625,770700
2021-02-10,180.84627166491904,181.14717823693093,177.45862886365066,178.64283752441406,752500
2021-02-11,178.61373840254427,179.00201693496922,175.08048521969104,176.43943786621094,657100
2021-02-12,176.4394423702151,178.118704483299,175.3716948929294,176.89566040039062,906200
2021-02-16,177.89542975639375,178.6040176357165,175.18724097725774,175.49786376953125,1459000
2021-02-17,174.43011214316547,176.41999677468797,173.20706825413043,175.97348022460938,710200
2021-02-18,174.6824937304853,175.39108157968377,172.18785452426465,172.5081787109375,953700
